;duracion_sistema;barcos_servidos;tasa_llegada_dias;gruas;rendimiento;ciclo
291;4777,473553042558;[10];30,0;1;25;291
292;3389,2556018408636;[10];30,0;1;25;292
293;6099,398806701219;[10];30,0;1;25;293
294;4229,420461880985;[10];30,0;1;25;294
295;7253,637381244633;[10];30,0;1;25;295
296;9057,721637472154;[10];30,0;1;25;296
297;2602,5047235667644;[10];30,0;1;25;297
298;2652,6171328142086;[10];30,0;1;25;298
299;10106,05100099655;[10];30,0;1;25;299
300;4019,9614391525647;[10];30,0;1;25;300
301;7538,073654575393;[10];30,0;1;25;301
302;8472,393739985948;[10];30,0;1;25;302
303;9638,856184467571;[10];30,0;1;25;303
304;7397,132935481467;[10];30,0;1;25;304
305;6784,211228424919;[10];30,0;1;25;305
306;11732,451170798078;[10];30,0;1;25;306
307;4599,0024247164265;[10];30,0;1;25;307
308;7711,9800965726645;[10];30,0;1;25;308
309;7825,242948998965;[10];30,0;1;25;309
310;7208,727842587279;[10];30,0;1;25;310
311;6048,94144282187;[10];30,0;1;25;311
312;6761,825149307056;[10];30,0;1;25;312
313;7961,4516184202985;[10];30,0;1;25;313
314;4774,667372981967;[10];30,0;1;25;314
315;7080,366050885059;[10];30,0;1;25;315
316;2399,869971484034;[10];30,0;1;25;316
317;8629,587048960908;[10];30,0;1;25;317
318;8795,127171994383;[10];30,0;1;25;318
319;5081,707971674378;[10];30,0;1;25;319
320;6053,871544578263;[10];30,0;1;25;320
321;7535,12406617748;[10];30,0;1;25;321
322;11480,089521160615;[10];30,0;1;25;322
323;5036,675767129052;[10];30,0;1;25;323
324;9467,86008331629;[10];30,0;1;25;324
325;5179,44561935541;[10];30,0;1;25;325
326;5430,460046867392;[10];30,0;1;25;326
327;6685,4652349177695;[10];30,0;1;25;327
328;8696,66641739795;[10];30,0;1;25;328
329;4808,903067580681;[10];30,0;1;25;329
330;5058,3088195434175;[10];30,0;1;25;330
331;4674,932599203239;[10];30,0;1;25;331
332;8863,790187498695;[10];30,0;1;25;332
333;10762,773016252473;[10];30,0;1;25;333
334;8948,910841051556;[10];30,0;1;25;334
335;7562,02855490594;[10];30,0;1;25;335
336;5210,17967327185;[10];30,0;1;25;336
337;3140,9200127542504;[10];30,0;1;25;337
338;3114,94833587201;[10];30,0;1;25;338
339;4846,333780087942;[10];30,0;1;25;339
340;9209,8514960153;[10];30,0;1;25;340
341;11073,128211123098;[10];30,0;1;25;341
342;6587,050423952089;[10];30,0;1;25;342
343;5678,096872920619;[10];30,0;1;25;343
344;7575,553228587664;[10];30,0;1;25;344
345;11729,0614427191;[10];30,0;1;25;345
346;8003,463993510634;[10];30,0;1;25;346
347;5300,389173317466;[10];30,0;1;25;347
348;4818,515073779898;[10];30,0;1;25;348
349;6680,7431835868665;[10];30,0;1;25;349
350;6955,6080901366895;[10];30,0;1;25;350
351;3075,757909370365;[10];30,0;1;25;351
352;4245,117802243372;[10];30,0;1;25;352
353;5748,54102177126;[10];30,0;1;25;353
354;4898,167091784184;[10];30,0;1;25;354
355;4415,477248745185;[10];30,0;1;25;355
356;3070,6123171296244;[10];30,0;1;25;356
357;8938,454017603302;[10];30,0;1;25;357
358;3577,5984420709246;[10];30,0;1;25;358
359;10457,371846857252;[10];30,0;1;25;359
360;6700,517887784736;[10];30,0;1;25;360
361;7524,279859074884;[10];30,0;1;25;361
362;11502,33864553782;[10];30,0;1;25;362
363;6835,472993048327;[10];30,0;1;25;363
364;7169,084136948559;[10];30,0;1;25;364
365;5063,165679791895;[10];30,0;1;25;365
366;4369,978513296698;[10];30,0;1;25;366
367;6393,201872522424;[10];30,0;1;25;367
368;7945,221619958507;[10];30,0;1;25;368
369;9076,188784003227;[10];30,0;1;25;369
370;6372,91346285605;[10];30,0;1;25;370
371;5981,937272509421;[10];30,0;1;25;371
372;7607,536871801533;[10];30,0;1;25;372
373;4578,253195485112;[10];30,0;1;25;373
374;4835,806290467273;[10];30,0;1;25;374
375;6716,882605121249;[10];30,0;1;25;375
376;4133,035446419539;[10];30,0;1;25;376
377;3515,495380216357;[10];30,0;1;25;377
378;6570,561464531206;[10];30,0;1;25;378
379;5041,565990365711;[10];30,0;1;25;379
380;8862,076601185083;[10];30,0;1;25;380
381;5638,278855321799;[10];30,0;1;25;381
382;4903,814636697784;[10];30,0;1;25;382
383;4696,970841717223;[10];30,0;1;25;383
384;5496,924862879225;[10];30,0;1;25;384
385;6181,973904764388;[10];30,0;1;25;385
386;7561,384983055416;[10];30,0;1;25;386
387;9081,896486280948;[10];30,0;1;25;387
388;4969,858598363179;[10];30,0;1;25;388
389;7531,628977622757;[10];30,0;1;25;389
390;3472,5292508408;[10];30,0;1;25;390
391;5621,041134428722;[10];30,0;1;25;391
392;3956,7740629085993;[10];30,0;1;25;392
393;7183,4891204234755;[10];30,0;1;25;393
394;7976,989058979386;[10];30,0;1;25;394
395;5438,269085184381;[10];30,0;1;25;395
396;7835,451472020676;[10];30,0;1;25;396
397;4360,405333961759;[10];30,0;1;25;397
398;3288,671177370905;[10];30,0;1;25;398
399;3156,090239234615;[10];30,0;1;25;399
400;4267,461254574127;[10];30,0;1;25;400
401;6711,84934933029;[10];30,0;1;25;401
402;6039,99195018125;[10];30,0;1;25;402
403;5963,310276217461;[10];30,0;1;25;403
404;5340,6078691912;[10];30,0;1;25;404
405;5349,287434160098;[10];30,0;1;25;405
406;8650,369762065131;[10];30,0;1;25;406
407;7379,90343336028;[10];30,0;1;25;407
408;7114,9106109153445;[10];30,0;1;25;408
409;6418,419225824995;[10];30,0;1;25;409
410;8225,852451072184;[10];30,0;1;25;410
411;5682,299538259676;[10];30,0;1;25;411
412;6488,105298888243;[10];30,0;1;25;412
413;5465,683240412671;[10];30,0;1;25;413
414;8026,544553721849;[10];30,0;1;25;414
415;10378,192210333826;[10];30,0;1;25;415
416;5985,997926936965;[10];30,0;1;25;416
417;7600,4958605136335;[10];30,0;1;25;417
418;4396,41312260535;[10];30,0;1;25;418
419;6856,349700040436;[10];30,0;1;25;419
420;4408,556817508088;[10];30,0;1;25;420
421;3979,9340840458594;[10];30,0;1;25;421
422;7003,600115163459;[10];30,0;1;25;422
423;2750,664047215246;[10];30,0;1;25;423
424;9829,515682616604;[10];30,0;1;25;424
425;7519,629763647889;[10];30,0;1;25;425
426;7318,842817323837;[10];30,0;1;25;426
427;7279,084652258629;[10];30,0;1;25;427
428;8485,789563090771;[10];30,0;1;25;428
429;8446,976907846816;[10];30,0;1;25;429
430;7135,256069922394;[10];30,0;1;25;430
431;7229,479839728471;[10];30,0;1;25;431
432;5032,803470962288;[10];30,0;1;25;432
433;7518,235946072781;[10];30,0;1;25;433
434;8036,513179387585;[10];30,0;1;25;434
435;5562,264149026446;[10];30,0;1;25;435
436;5045,293073235379;[10];30,0;1;25;436
437;3343,4342055284437;[10];30,0;1;25;437
438;6496,030727211934;[10];30,0;1;25;438
439;4897,513923228105;[10];30,0;1;25;439
440;11837,414082861269;[10];30,0;1;25;440
441;3955,7815062459717;[10];30,0;1;25;441
442;10214,528142072031;[10];30,0;1;25;442
443;5777,279640919641;[10];30,0;1;25;443
444;6210,361366812994;[10];30,0;1;25;444
445;6886,047719060536;[10];30,0;1;25;445
446;6378,401733388333;[10];30,0;1;25;446
447;7637,687283726248;[10];30,0;1;25;447
448;3989,283556696349;[10];30,0;1;25;448
449;6275,209042881053;[10];30,0;1;25;449
450;7943,981119337168;[10];30,0;1;25;450
451;5554,36391820055;[10];30,0;1;25;451
452;5305,6288596031445;[10];30,0;1;25;452
453;10632,688792581488;[10];30,0;1;25;453
454;6737,997285140004;[10];30,0;1;25;454
455;8366,736082139498;[10];30,0;1;25;455
456;7560,468905650618;[10];30,0;1;25;456
457;6207,129729711671;[10];30,0;1;25;457
458;3448,276845708939;[10];30,0;1;25;458
459;8386,639750047725;[10];30,0;1;25;459
460;3572,0355987306566;[10];30,0;1;25;460
461;4809,108471620863;[10];30,0;1;25;461
462;3535,8882618819284;[10];30,0;1;25;462
463;6108,433812305094;[10];30,0;1;25;463
464;3115,557491418254;[10];30,0;1;25;464
465;6519,960747310193;[10];30,0;1;25;465
466;4485,590567919815;[10];30,0;1;25;466
467;5096,344614779758;[10];30,0;1;25;467
468;7278,149703138682;[10];30,0;1;25;468
469;4412,491790755086;[10];30,0;1;25;469
470;3281,185788236266;[10];30,0;1;25;470
471;8322,767216248187;[10];30,0;1;25;471
472;6918,0490813241095;[10];30,0;1;25;472
473;9562,197078595695;[10];30,0;1;25;473
474;6702,277095290321;[10];30,0;1;25;474
475;7361,267177140324;[10];30,0;1;25;475
476;3649,6084650394278;[10];30,0;1;25;476
477;5533,00337496025;[10];30,0;1;25;477
478;8121,595174859141;[10];30,0;1;25;478
479;12413,887187548118;[10];30,0;1;25;479
480;8471,493562887135;[10];30,0;1;25;480
481;8915,294051831677;[10];30,0;1;25;481
482;4393,556758203975;[10];30,0;1;25;482
483;6219,835191095355;[10];30,0;1;25;483
484;6889,131483796095;[10];30,0;1;25;484
485;7253,889467695554;[10];30,0;1;25;485
486;6590,184140525777;[10];30,0;1;25;486
487;6160,015191896833;[10];30,0;1;25;487
488;2183,188568630816;[10];30,0;1;25;488
489;7952,032339295356;[10];30,0;1;25;489
490;4569,651651429437;[10];30,0;1;25;490
491;6962,890735989654;[10];30,0;1;25;491
492;15514,47204596968;[10];30,0;1;25;492
493;6654,664166889359;[10];30,0;1;25;493
494;5839,688642106551;[10];30,0;1;25;494
495;8987,953141177068;[10];30,0;1;25;495
496;6575,4405835251555;[10];30,0;1;25;496
497;7782,158680068298;[10];30,0;1;25;497
498;9704,916059348887;[10];30,0;1;25;498
499;7128,644363603558;[10];30,0;1;25;499
500;7598,557309393494;[10];30,0;1;25;500
501;7200,302854285556;[10];30,0;1;25;501
502;7262,640674434889;[10];30,0;1;25;502
503;3912,2962998409703;[10];30,0;1;25;503
504;6884,616386102723;[10];30,0;1;25;504
505;7738,011546310763;[10];30,0;1;25;505
506;5333,6542513454015;[10];30,0;1;25;506
507;4081,225160204548;[10];30,0;1;25;507
508;11964,321111956768;[10];30,0;1;25;508
509;8053,799787696349;[10];30,0;1;25;509
510;7508,577214098328;[10];30,0;1;25;510
511;13092,366119453876;[10];30,0;1;25;511
512;9127,789487961876;[10];30,0;1;25;512
513;5988,169747171987;[10];30,0;1;25;513
514;6234,991593131106;[10];30,0;1;25;514
515;7455,7036289189755;[10];30,0;1;25;515
516;4988,977979029268;[10];30,0;1;25;516
517;9088,17188328035;[10];30,0;1;25;517
518;4684,249790540574;[10];30,0;1;25;518
519;6820,374952640789;[10];30,0;1;25;519
520;5918,186755800266;[10];30,0;1;25;520
521;4453,401300192298;[10];30,0;1;25;521
522;8313,873146805934;[10];30,0;1;25;522
523;3726,255135290747;[10];30,0;1;25;523
524;5323,976647354304;[10];30,0;1;25;524
525;7561,8708334315315;[10];30,0;1;25;525
526;7575,022349536208;[10];30,0;1;25;526
527;4469,344288061714;[10];30,0;1;25;527
528;3146,7792983846566;[10];30,0;1;25;528
529;9304,98892964972;[10];30,0;1;25;529
530;7561,720989831492;[10];30,0;1;25;530
531;4846,645383396702;[10];30,0;1;25;531
532;5418,00201221367;[10];30,0;1;25;532
533;7509,39010702839;[10];30,0;1;25;533
534;6559,033210656539;[10];30,0;1;25;534
535;4705,033078444558;[10];30,0;1;25;535
536;7364,851506469263;[10];30,0;1;25;536
537;9090,0863981378;[10];30,0;1;25;537
538;3475,471341693194;[10];30,0;1;25;538
539;2098,132855568178;[10];30,0;1;25;539
540;3633,4470266429194;[10];30,0;1;25;540
541;3690,396544689629;[10];30,0;1;25;541
542;4067,2290901570655;[10];30,0;1;25;542
543;6202,32931496057;[10];30,0;1;25;543
544;10685,733796239198;[10];30,0;1;25;544
545;4373,603725073812;[10];30,0;1;25;545
546;8072,821848029459;[10];30,0;1;25;546
547;7866,703053733648;[10];30,0;1;25;547
548;4466,210230847562;[10];30,0;1;25;548
549;8140,462278930591;[10];30,0;1;25;549
550;8000,194094439634;[10];30,0;1;25;550
551;4732,969305211848;[10];30,0;1;25;551
552;8590,868844460934;[10];30,0;1;25;552
553;6586,480474890474;[10];30,0;1;25;553
554;9988,195038041857;[10];30,0;1;25;554
555;9684,236034909494;[10];30,0;1;25;555
556;5467,04636009893;[10];30,0;1;25;556
557;7907,886330922345;[10];30,0;1;25;557
558;8843,422415968327;[10];30,0;1;25;558
559;7477,751480294776;[10];30,0;1;25;559
560;5390,355939573165;[10];30,0;1;25;560
561;5017,012047467058;[10];30,0;1;25;561
562;6793,199413046035;[10];30,0;1;25;562
563;7433,6577083565935;[10];30,0;1;25;563
564;7328,546050543392;[10];30,0;1;25;564
565;6057,504227843624;[10];30,0;1;25;565
566;9984,352848286257;[10];30,0;1;25;566
567;4635,045776295143;[10];30,0;1;25;567
568;5260,193522310264;[10];30,0;1;25;568
569;4022,4339634922735;[10];30,0;1;25;569
570;9416,194062659737;[10];30,0;1;25;570
571;4907,29000911884;[10];30,0;1;25;571
572;10850,28082136072;[10];30,0;1;25;572
573;7933,68978672434;[10];30,0;1;25;573
574;5874,732732262621;[10];30,0;1;25;574
575;6001,435813717832;[10];30,0;1;25;575
576;3342,1914946899515;[10];30,0;1;25;576
577;6779,983569727473;[10];30,0;1;25;577
578;4711,512888408776;[10];30,0;1;25;578
579;8706,83784149606;[10];30,0;1;25;579
580;7961,451102702274;[10];30,0;1;25;580
581;7739,378349976775;[10];30,0;1;25;581
582;8737,881349202129;[10];30,0;1;25;582
583;5279,744213246908;[10];30,0;1;25;583
584;6004,447558252243;[10];30,0;1;25;584
585;5266,914285331593;[10];30,0;1;25;585
586;4083,965769686683;[10];30,0;1;25;586
587;6785,618954339246;[10];30,0;1;25;587
588;8388,155164689366;[10];30,0;1;25;588
589;5133,686604669957;[10];30,0;1;25;589
590;8239,191685065542;[10];30,0;1;25;590
591;8644,328408179697;[10];30,0;1;25;591
592;5664,816074555232;[10];30,0;1;25;592
593;7367,569602578982;[10];30,0;1;25;593
594;6097,584084643336;[10];30,0;1;25;594
595;4893,139972881694;[10];30,0;1;25;595
596;10228,839066968387;[10];30,0;1;25;596
597;5577,777628153202;[10];30,0;1;25;597
598;4986,778757495918;[10];30,0;1;25;598
599;3833,6135678931882;[10];30,0;1;25;599
600;4869,551798036564;[10];30,0;1;25;600
