;duracion_sistema;barcos_servidos;tasa_llegada_dias;gruas;rendimiento;ciclo
264;960,5121314453443;[10];3,0;2;25;264
265;738,2459840773383;[10];3,0;2;25;265
266;638,8515592145848;[10];3,0;2;25;266
267;310,76675828708346;[10];3,0;2;25;267
268;505,6923097489729;[10];3,0;2;25;268
269;742,6896182431858;[10];3,0;2;25;269
270;430,1631528407911;[10];3,0;2;25;270
271;544,2541116431;[10];3,0;2;25;271
272;686,3788833021431;[10];3,0;2;25;272
273;886,1710231781457;[10];3,0;2;25;273
274;441,36343475970494;[10];3,0;2;25;274
275;799,8718028498444;[10];3,0;2;25;275
276;1024,7371694617675;[10];3,0;2;25;276
277;462,667751140453;[10];3,0;2;25;277
278;934,7197354666764;[10];3,0;2;25;278
279;1157,306071277008;[10];3,0;2;25;279
280;800,1103406559148;[10];3,0;2;25;280
281;688,7769392972684;[10];3,0;2;25;281
282;474,45161791096666;[10];3,0;2;25;282
283;591,8042098843523;[10];3,0;2;25;283
284;595,0612715441872;[10];3,0;2;25;284
285;555,7492385197974;[10];3,0;2;25;285
286;854,6828148204264;[10];3,0;2;25;286
287;860,012442689748;[10];3,0;2;25;287
288;841,3092678668403;[10];3,0;2;25;288
289;631,5320952836007;[10];3,0;2;25;289
290;782,4524365400588;[10];3,0;2;25;290
291;551,1925823018317;[10];3,0;2;25;291
292;685,0041464224747;[10];3,0;2;25;292
293;1014,0535589737409;[10];3,0;2;25;293
294;431,2213771765967;[10];3,0;2;25;294
295;770,4050086143538;[10];3,0;2;25;295
296;387,6393976191801;[10];3,0;2;25;296
297;503,3999446747216;[10];3,0;2;25;297
298;595,2375077814131;[10];3,0;2;25;298
299;899,6834462093016;[10];3,0;2;25;299
300;863,1286805248102;[10];3,0;2;25;300
301;540,7760586906788;[10];3,0;2;25;301
302;704,0363228647194;[10];3,0;2;25;302
303;877,1692079343067;[10];3,0;2;25;303
304;970,1499196165471;[10];3,0;2;25;304
305;706,9332778451761;[10];3,0;2;25;305
306;334,2950569529735;[10];3,0;2;25;306
307;782,7124861981353;[10];3,0;2;25;307
308;702,9639960108284;[10];3,0;2;25;308
309;826,3546034401035;[10];3,0;2;25;309
310;1122,4177486694718;[10];3,0;2;25;310
311;509,92139815038433;[10];3,0;2;25;311
312;763,5795401185294;[10];3,0;2;25;312
313;984,3923399734222;[10];3,0;2;25;313
314;903,9569733885751;[10];3,0;2;25;314
315;622,3796404527308;[10];3,0;2;25;315
316;907,3548460903888;[10];3,0;2;25;316
317;758,0857239482162;[10];3,0;2;25;317
318;844,3128539089785;[10];3,0;2;25;318
319;836,9260679909996;[10];3,0;2;25;319
320;729,3177838875523;[10];3,0;2;25;320
321;435,8821526226757;[10];3,0;2;25;321
322;1178,2472936069692;[10];3,0;2;25;322
323;663,0094289315284;[10];3,0;2;25;323
324;415,67465693677786;[10];3,0;2;25;324
325;541,6669313848706;[10];3,0;2;25;325
