;duracion_sistema;barcos_servidos;tasa_llegada_dias;gruas;rendimiento;ciclo
174;5734,576126466328;[10];30,0;2;25;174
175;7214,242648016613;[10];30,0;2;25;175
176;8349,184103912678;[10];30,0;2;25;176
177;9196,443791430362;[10];30,0;2;25;177
178;7583,936305921151;[10];30,0;2;25;178
179;5065,870398138912;[10];30,0;2;25;179
180;8000,520608399786;[10];30,0;2;25;180
181;3028,143495410142;[10];30,0;2;25;181
182;5475,040234875536;[10];30,0;2;25;182
183;7664,242968552206;[10];30,0;2;25;183
184;6581,720929247525;[10];30,0;2;25;184
185;4009,8282498967396;[10];30,0;2;25;185
186;6022,8129682199105;[10];30,0;2;25;186
187;8192,85445445422;[10];30,0;2;25;187
188;6383,477668508816;[10];30,0;2;25;188
189;5995,065368423592;[10];30,0;2;25;189
190;7125,832103449127;[10];30,0;2;25;190
191;5795,320063516861;[10];30,0;2;25;191
192;8483,303849320448;[10];30,0;2;25;192
193;3014,8277916673333;[10];30,0;2;25;193
194;8321,500197511874;[10];30,0;2;25;194
195;8133,1758016558115;[10];30,0;2;25;195
196;5544,791104729051;[10];30,0;2;25;196
197;3751,9491533512314;[10];30,0;2;25;197
198;10836,645847448237;[10];30,0;2;25;198
199;7779,609098473834;[10];30,0;2;25;199
200;9834,963539099408;[10];30,0;2;25;200
201;5252,405257481397;[10];30,0;2;25;201
202;3748,3392303642836;[10];30,0;2;25;202
203;7773,6493212766545;[10];30,0;2;25;203
204;8068,173913132529;[10];30,0;2;25;204
205;12143,674964460844;[10];30,0;2;25;205
206;6106,603663196457;[10];30,0;2;25;206
207;8739,857639802538;[10];30,0;2;25;207
208;3450,691834347481;[10];30,0;2;25;208
209;4326,5141943389735;[10];30,0;2;25;209
210;7690,781997237377;[10];30,0;2;25;210
211;8433,396874991518;[10];30,0;2;25;211
212;5236,8435188374215;[10];30,0;2;25;212
213;9763,016198668489;[10];30,0;2;25;213
214;2937,354677616034;[10];30,0;2;25;214
215;4741,420893744289;[10];30,0;2;25;215
216;6841,623965722777;[10];30,0;2;25;216
217;2313,6109801028447;[10];30,0;2;25;217
218;5789,002932278507;[10];30,0;2;25;218
219;5059,028015880093;[10];30,0;2;25;219
220;7633,783178928568;[10];30,0;2;25;220
221;9014,795642166428;[10];30,0;2;25;221
222;4237,3988397200355;[10];30,0;2;25;222
223;3117,8081319286634;[10];30,0;2;25;223
224;5748,771039117061;[10];30,0;2;25;224
225;6434,638215372306;[10];30,0;2;25;225
226;6607,774868201062;[10];30,0;2;25;226
227;4759,070458022957;[10];30,0;2;25;227
228;8024,385819946702;[10];30,0;2;25;228
229;6991,262622393025;[10];30,0;2;25;229
230;7475,206401263093;[10];30,0;2;25;230
231;10098,526553531216;[10];30,0;2;25;231
232;5203,142641783687;[10];30,0;2;25;232
233;4122,18518122212;[10];30,0;2;25;233
234;5795,680627119174;[10];30,0;2;25;234
235;6970,228762534047;[10];30,0;2;25;235
236;4122,365186815076;[10];30,0;2;25;236
237;5360,184858902723;[10];30,0;2;25;237
238;10995,90403727606;[10];30,0;2;25;238
239;10634,468319306892;[10];30,0;2;25;239
240;3213,3271638704573;[10];30,0;2;25;240
241;3672,0330124119014;[10];30,0;2;25;241
242;9975,061569691048;[10];30,0;2;25;242
243;5590,653390690739;[10];30,0;2;25;243
244;4585,336407273762;[10];30,0;2;25;244
245;6080,421933903992;[10];30,0;2;25;245
246;3917,9285998183327;[10];30,0;2;25;246
247;7660,25284466949;[10];30,0;2;25;247
248;6229,696535833412;[10];30,0;2;25;248
249;6859,3598569998485;[10];30,0;2;25;249
250;4296,608676196499;[10];30,0;2;25;250
251;3875,0424987309343;[10];30,0;2;25;251
252;4946,741266363335;[10];30,0;2;25;252
253;8906,914093640362;[10];30,0;2;25;253
254;8864,223609179906;[10];30,0;2;25;254
255;10979,08256029571;[10];30,0;2;25;255
256;10263,496616399103;[10];30,0;2;25;256
257;8135,2838962337355;[10];30,0;2;25;257
258;8095,628872556701;[10];30,0;2;25;258
259;4498,425846368979;[10];30,0;2;25;259
260;6195,101947086361;[10];30,0;2;25;260
261;6221,929696780504;[10];30,0;2;25;261
262;7642,569358209953;[10];30,0;2;25;262
263;12452,785693554266;[10];30,0;2;25;263
264;6890,626310205142;[10];30,0;2;25;264
265;6936,732107420251;[10];30,0;2;25;265
266;3828,854921271217;[10];30,0;2;25;266
267;6604,2440129878005;[10];30,0;2;25;267
268;9939,833488454702;[10];30,0;2;25;268
269;4877,301660678757;[10];30,0;2;25;269
270;4475,61992241488;[10];30,0;2;25;270
271;5457,167649819015;[10];30,0;2;25;271
272;4247,604800751846;[10];30,0;2;25;272
273;8231,431367942801;[10];30,0;2;25;273
274;4416,846214547285;[10];30,0;2;25;274
275;5539,6679552454725;[10];30,0;2;25;275
276;3542,4933946839465;[10];30,0;2;25;276
277;7042,378926766052;[10];30,0;2;25;277
278;9701,954857218032;[10];30,0;2;25;278
279;3753,9568889732827;[10];30,0;2;25;279
280;6049,32992386101;[10];30,0;2;25;280
281;6076,6475029103385;[10];30,0;2;25;281
282;5954,672929894908;[10];30,0;2;25;282
283;6915,20504446444;[10];30,0;2;25;283
284;6032,095070485897;[10];30,0;2;25;284
285;6630,884683488542;[10];30,0;2;25;285
286;4698,265106056999;[10];30,0;2;25;286
287;3887,51681482095;[10];30,0;2;25;287
288;5133,484231843188;[10];30,0;2;25;288
289;8576,790179426882;[10];30,0;2;25;289
290;4593,288023496601;[10];30,0;2;25;290
291;4403,98644179046;[10];30,0;2;25;291
292;8380,241298328832;[10];30,0;2;25;292
293;4782,253367566087;[10];30,0;2;25;293
294;6011,332354034193;[10];30,0;2;25;294
295;4376,915424595294;[10];30,0;2;25;295
296;5905,709930365237;[10];30,0;2;25;296
297;7234,025357635792;[10];30,0;2;25;297
298;8260,786756030811;[10];30,0;2;25;298
299;3625,610785891794;[10];30,0;2;25;299
300;8268,99540746649;[10];30,0;2;25;300
301;9069,328386407302;[10];30,0;2;25;301
302;5573,453005937044;[10];30,0;2;25;302
303;8748,659336668656;[10];30,0;2;25;303
304;5762,019344600074;[10];30,0;2;25;304
305;4059,776227598943;[10];30,0;2;25;305
306;4888,182866429851;[10];30,0;2;25;306
307;2961,909205780542;[10];30,0;2;25;307
308;4840,999489183261;[10];30,0;2;25;308
309;3829,644936644229;[10];30,0;2;25;309
310;4885,495184255088;[10];30,0;2;25;310
311;5379,514417299948;[10];30,0;2;25;311
312;4590,052038906495;[10];30,0;2;25;312
313;7626,406188512836;[10];30,0;2;25;313
314;6032,336449905653;[10];30,0;2;25;314
315;8243,486452632464;[10];30,0;2;25;315
316;10158,173891370023;[10];30,0;2;25;316
317;9488,13966660735;[10];30,0;2;25;317
318;5566,89250559044;[10];30,0;2;25;318
319;4653,007237759008;[10];30,0;2;25;319
320;3602,073578166439;[10];30,0;2;25;320
321;10734,474062844522;[10];30,0;2;25;321
322;5798,485162460938;[10];30,0;2;25;322
323;4584,1306358290285;[10];30,0;2;25;323
324;4772,49670561765;[10];30,0;2;25;324
325;5494,45051274219;[10];30,0;2;25;325
326;4747,394842230879;[10];30,0;2;25;326
327;12618,444319297392;[10];30,0;2;25;327
328;5967,038691808011;[10];30,0;2;25;328
329;12280,60275837843;[10];30,0;2;25;329
330;7918,082965737476;[10];30,0;2;25;330
331;4348,4567858262835;[10];30,0;2;25;331
332;5075,996912270687;[10];30,0;2;25;332
333;6092,885060775432;[10];30,0;2;25;333
334;8203,09892408923;[10];30,0;2;25;334
335;6521,803534987862;[10];30,0;2;25;335
336;4364,989709969512;[10];30,0;2;25;336
337;7760,805086139472;[10];30,0;2;25;337
338;6039,101398918593;[10];30,0;2;25;338
339;6402,619225779675;[10];30,0;2;25;339
340;4761,309426503824;[10];30,0;2;25;340
341;6509,397143887195;[10];30,0;2;25;341
342;7600,804655185608;[10];30,0;2;25;342
343;4385,038392892794;[10];30,0;2;25;343
344;5031,082932485323;[10];30,0;2;25;344
345;6527,973312869255;[10];30,0;2;25;345
346;6175,150922430603;[10];30,0;2;25;346
347;9482,058434138404;[10];30,0;2;25;347
348;9084,737506208061;[10];30,0;2;25;348
349;4068,8718103668457;[10];30,0;2;25;349
350;9281,870011872703;[10];30,0;2;25;350
351;5936,064208557567;[10];30,0;2;25;351
352;6465,669455489337;[10];30,0;2;25;352
353;3330,76333268544;[10];30,0;2;25;353
354;5161,141696545122;[10];30,0;2;25;354
355;8106,2779023505245;[10];30,0;2;25;355
356;3765,4084671547707;[10];30,0;2;25;356
357;8943,19295905115;[10];30,0;2;25;357
358;10290,41510400128;[10];30,0;2;25;358
359;6741,44425571911;[10];30,0;2;25;359
360;5036,340406241346;[10];30,0;2;25;360
361;5652,094632031573;[10];30,0;2;25;361
362;7823,179897950317;[10];30,0;2;25;362
363;2690,853176309567;[10];30,0;2;25;363
364;3601,1424070796425;[10];30,0;2;25;364
365;3373,6820622454275;[10];30,0;2;25;365
366;7687,5253693815985;[10];30,0;2;25;366
367;7317,126749237416;[10];30,0;2;25;367
368;5690,02461873949;[10];30,0;2;25;368
369;5738,022116629548;[10];30,0;2;25;369
370;9224,760972058664;[10];30,0;2;25;370
371;8131,691676089122;[10];30,0;2;25;371
372;11572,898527940848;[10];30,0;2;25;372
373;4699,586719414229;[10];30,0;2;25;373
374;6248,531861229921;[10];30,0;2;25;374
375;4924,195830248514;[10];30,0;2;25;375
376;4428,718851121254;[10];30,0;2;25;376
377;6977,9128903116325;[10];30,0;2;25;377
378;2936,670006718385;[10];30,0;2;25;378
379;3950,8109520502994;[10];30,0;2;25;379
380;7056,741415723167;[10];30,0;2;25;380
381;5029,764930633579;[10];30,0;2;25;381
382;7343,057587480773;[10];30,0;2;25;382
383;6763,990442575622;[10];30,0;2;25;383
384;6865,790265091195;[10];30,0;2;25;384
385;5332,125461476066;[10];30,0;2;25;385
386;6734,47089051073;[10];30,0;2;25;386
387;9545,269256106703;[10];30,0;2;25;387
388;6465,400219199223;[10];30,0;2;25;388
389;5733,857394527388;[10];30,0;2;25;389
390;5669,131334886173;[10];30,0;2;25;390
391;6029,254612808073;[10];30,0;2;25;391
392;6195,873970629371;[10];30,0;2;25;392
393;8033,937189212107;[10];30,0;2;25;393
394;9592,449913346376;[10];30,0;2;25;394
395;5591,318438311458;[10];30,0;2;25;395
396;6076,184315541224;[10];30,0;2;25;396
397;5958,302142376639;[10];30,0;2;25;397
398;8632,407353982;[10];30,0;2;25;398
399;2753,923992867214;[10];30,0;2;25;399
400;5562,124818071687;[10];30,0;2;25;400
401;7618,986241708884;[10];30,0;2;25;401
402;6057,203331788951;[10];30,0;2;25;402
403;7043,971815566571;[10];30,0;2;25;403
404;5104,644852341496;[10];30,0;2;25;404
405;7973,0075220632125;[10];30,0;2;25;405
406;5002,965752808936;[10];30,0;2;25;406
407;4375,540340105881;[10];30,0;2;25;407
408;9029,181303813903;[10];30,0;2;25;408
409;6132,550872068865;[10];30,0;2;25;409
410;2548,6322025281993;[10];30,0;2;25;410
411;5673,999652459914;[10];30,0;2;25;411
412;5415,6547198041;[10];30,0;2;25;412
413;5652,755577453652;[10];30,0;2;25;413
414;7052,792717610749;[10];30,0;2;25;414
415;4831,6072806647735;[10];30,0;2;25;415
416;6807,833530834256;[10];30,0;2;25;416
417;3185,478739245404;[10];30,0;2;25;417
418;7946,778100808399;[10];30,0;2;25;418
419;2479,854085014583;[10];30,0;2;25;419
420;3528,979549774984;[10];30,0;2;25;420
421;6770,514423116309;[10];30,0;2;25;421
422;6823,605888094058;[10];30,0;2;25;422
423;5639,189625362786;[10];30,0;2;25;423
424;6218,489993635342;[10];30,0;2;25;424
425;5879,14105591059;[10];30,0;2;25;425
426;7304,784880492784;[10];30,0;2;25;426
427;7307,3187251815525;[10];30,0;2;25;427
428;6324,605182364002;[10];30,0;2;25;428
429;10934,78774849628;[10];30,0;2;25;429
430;7411,82264501441;[10];30,0;2;25;430
431;5653,265397222615;[10];30,0;2;25;431
432;9952,311760011387;[10];30,0;2;25;432
433;7694,384099639336;[10];30,0;2;25;433
434;9267,216698510123;[10];30,0;2;25;434
435;8029,368389461922;[10];30,0;2;25;435
436;4385,136153553966;[10];30,0;2;25;436
437;7370,120089379058;[10];30,0;2;25;437
438;4990,831477320622;[10];30,0;2;25;438
439;8444,0229709216;[10];30,0;2;25;439
440;6053,683009000763;[10];30,0;2;25;440
441;10376,587586507814;[10];30,0;2;25;441
442;4279,855301256665;[10];30,0;2;25;442
443;7827,05225326624;[10];30,0;2;25;443
444;1676,7209649996885;[10];30,0;2;25;444
445;6239,45999491894;[10];30,0;2;25;445
446;5109,644488696362;[10];30,0;2;25;446
447;4557,599469725937;[10];30,0;2;25;447
448;9067,87355378584;[10];30,0;2;25;448
449;5611,435452836845;[10];30,0;2;25;449
450;5602,03965120496;[10];30,0;2;25;450
451;3684,717289245918;[10];30,0;2;25;451
452;5049,684551556076;[10];30,0;2;25;452
453;4809,8321644069365;[10];30,0;2;25;453
454;6392,286805634246;[10];30,0;2;25;454
455;7800,847892888539;[10];30,0;2;25;455
456;7278,840476487039;[10];30,0;2;25;456
457;3968,677784430513;[10];30,0;2;25;457
458;11581,121017821099;[10];30,0;2;25;458
459;3213,7762352576096;[10];30,0;2;25;459
460;7474,9313629085955;[10];30,0;2;25;460
461;3119,9712068461276;[10];30,0;2;25;461
462;4534,745423237389;[10];30,0;2;25;462
463;5474,016493298423;[10];30,0;2;25;463
464;3321,202094231354;[10];30,0;2;25;464
465;4503,411456858118;[10];30,0;2;25;465
466;6748,863849382954;[10];30,0;2;25;466
467;5596,38214768878;[10];30,0;2;25;467
468;4231,998937490703;[10];30,0;2;25;468
469;5004,243534306776;[10];30,0;2;25;469
470;6025,919500684271;[10];30,0;2;25;470
471;5679,55307600931;[10];30,0;2;25;471
472;7935,39811433535;[10];30,0;2;25;472
473;7669,431975021859;[10];30,0;2;25;473
474;8651,056581196795;[10];30,0;2;25;474
475;3564,5190796029597;[10];30,0;2;25;475
476;5729,85873979244;[10];30,0;2;25;476
477;7111,96901826229;[10];30,0;2;25;477
478;3117,7537354838096;[10];30,0;2;25;478
479;5435,355061908668;[10];30,0;2;25;479
480;7237,731306595048;[10];30,0;2;25;480
481;6937,360860145734;[10];30,0;2;25;481
482;7292,82217027004;[10];30,0;2;25;482
483;4885,4989748908;[10];30,0;2;25;483
484;6309,182987086208;[10];30,0;2;25;484
485;7314,73648234769;[10];30,0;2;25;485
486;6041,374165928321;[10];30,0;2;25;486
487;4970,828600781618;[10];30,0;2;25;487
488;4707,264070027105;[10];30,0;2;25;488
489;4972,462005114518;[10];30,0;2;25;489
490;5321,2788395169255;[10];30,0;2;25;490
491;4995,160633447112;[10];30,0;2;25;491
492;6812,729527039115;[10];30,0;2;25;492
493;4594,163190589989;[10];30,0;2;25;493
494;6894,345666102786;[10];30,0;2;25;494
495;8222,093434296527;[10];30,0;2;25;495
496;7423,036675020641;[10];30,0;2;25;496
497;5423,197570872821;[10];30,0;2;25;497
498;5071,107542417885;[10];30,0;2;25;498
499;6023,3176634259535;[10];30,0;2;25;499
500;7656,633177031626;[10];30,0;2;25;500
501;7699,78572899202;[10];30,0;2;25;501
502;3629,8422021501774;[10];30,0;2;25;502
503;5386,28138694957;[10];30,0;2;25;503
504;5977,678159634077;[10];30,0;2;25;504
505;7202,263734055192;[10];30,0;2;25;505
506;6430,53615755939;[10];30,0;2;25;506
507;4169,262621524554;[10];30,0;2;25;507
508;8012,405115996728;[10];30,0;2;25;508
509;8194,50908627364;[10];30,0;2;25;509
510;12665,3792530988;[10];30,0;2;25;510
511;5063,715152867091;[10];30,0;2;25;511
512;5166,644258168638;[10];30,0;2;25;512
513;9484,726665218866;[10];30,0;2;25;513
514;7177,443857000711;[10];30,0;2;25;514
515;4384,416703429185;[10];30,0;2;25;515
516;7147,581361517767;[10];30,0;2;25;516
517;5732,915181353255;[10];30,0;2;25;517
518;5051,354290494284;[10];30,0;2;25;518
519;2139,3225835505787;[10];30,0;2;25;519
520;4530,261205494169;[10];30,0;2;25;520
521;4861,010766463222;[10];30,0;2;25;521
522;7413,343571348904;[10];30,0;2;25;522
523;4281,180065354395;[10];30,0;2;25;523
524;8114,2447343963195;[10];30,0;2;25;524
525;6644,65464746317;[10];30,0;2;25;525
526;6722,850851340456;[10];30,0;2;25;526
527;7855,645550993569;[10];30,0;2;25;527
528;6318,673266915632;[10];30,0;2;25;528
529;5619,7298522990195;[10];30,0;2;25;529
530;2670,250628089198;[10];30,0;2;25;530
531;7715,138883191489;[10];30,0;2;25;531
532;6353,084417263267;[10];30,0;2;25;532
533;6069,923704934058;[10];30,0;2;25;533
534;6570,509317940457;[10];30,0;2;25;534
535;8908,763538777263;[10];30,0;2;25;535
536;6143,019706570026;[10];30,0;2;25;536
537;3390,874815321613;[10];30,0;2;25;537
538;9192,687432005567;[10];30,0;2;25;538
539;6262,872642946793;[10];30,0;2;25;539
540;9774,637988829703;[10];30,0;2;25;540
541;5423,394847480436;[10];30,0;2;25;541
542;11926,244884476308;[10];30,0;2;25;542
543;7737,377497644882;[10];30,0;2;25;543
544;12013,033480675149;[10];30,0;2;25;544
545;6452,276665718942;[10];30,0;2;25;545
546;4300,284402435336;[10];30,0;2;25;546
547;4551,396976188448;[10];30,0;2;25;547
548;4971,23741509561;[10];30,0;2;25;548
549;3834,5519204014477;[10];30,0;2;25;549
550;8077,872649904894;[10];30,0;2;25;550
551;5381,774905588949;[10];30,0;2;25;551
552;4432,681487728231;[10];30,0;2;25;552
553;7286,748815367502;[10];30,0;2;25;553
554;5313,445437021604;[10];30,0;2;25;554
555;9854,271808639269;[10];30,0;2;25;555
556;4687,204148109675;[10];30,0;2;25;556
557;7695,739278617342;[10];30,0;2;25;557
558;8918,145332010841;[10];30,0;2;25;558
559;6013,592967631676;[10];30,0;2;25;559
560;5302,39222846109;[10];30,0;2;25;560
561;4774,330353193203;[10];30,0;2;25;561
562;8240,238955358194;[10];30,0;2;25;562
563;6582,291749466632;[10];30,0;2;25;563
564;6587,695696299195;[10];30,0;2;25;564
565;4812,83078611943;[10];30,0;2;25;565
566;6879,117688087315;[10];30,0;2;25;566
567;9827,769960780553;[10];30,0;2;25;567
568;7691,1838274960855;[10];30,0;2;25;568
569;4818,521766415509;[10];30,0;2;25;569
570;8601,154415369698;[10];30,0;2;25;570
571;12742,65328547912;[10];30,0;2;25;571
572;4648,333083468632;[10];30,0;2;25;572
573;8521,773644938768;[10];30,0;2;25;573
574;3425,105376975064;[10];30,0;2;25;574
575;7506,688114105684;[10];30,0;2;25;575
576;6548,60486843497;[10];30,0;2;25;576
577;5126,108026000522;[10];30,0;2;25;577
578;3296,462234043124;[10];30,0;2;25;578
579;3123,1100736921862;[10];30,0;2;25;579
580;3622,8367426812974;[10];30,0;2;25;580
581;7941,171012217188;[10];30,0;2;25;581
582;7535,0360121074;[10];30,0;2;25;582
583;6661,679604835781;[10];30,0;2;25;583
584;8581,00137213433;[10];30,0;2;25;584
585;4173,45868853623;[10];30,0;2;25;585
586;10464,957471298803;[10];30,0;2;25;586
587;10501,715992020401;[10];30,0;2;25;587
588;5600,323582197092;[10];30,0;2;25;588
589;4964,953530313255;[10];30,0;2;25;589
590;6297,711851747332;[10];30,0;2;25;590
591;7620,0542943161645;[10];30,0;2;25;591
592;5885,1858987599835;[10];30,0;2;25;592
593;4984,588832234456;[10];30,0;2;25;593
594;3743,8911853958166;[10];30,0;2;25;594
595;8591,694699499063;[10];30,0;2;25;595
596;4709,473101738634;[10];30,0;2;25;596
597;3653,551311885493;[10];30,0;2;25;597
598;3605,730983083828;[10];30,0;2;25;598
599;8027,188680426785;[10];30,0;2;25;599
600;5193,804339790185;[10];30,0;2;25;600
